Filename, BenignWare, Mirai, Bashlite, Unknown, Android, Tsunami, Dofloo, Xorddos, Hajime, Pnscan
0000dc2f3c8bde2d3b61cd1ba3aa5e839c0a7bf432d2e06a88a7ce3b199453e7, 0.45737164190620044,0.000610159355599787,3.000960298379791e-06,0.1196668918092577,0.40703266504217434,0.013829816399609519,1.0253125855906195e-06,0.0014791314647995184,1.933589954173179e-06,3.7341595206257205e-06
1100a1693fbe43b0ff29c1d5a36011421752e162171683a7053cc1a342cdb11a, -1
1100f12c32392a843ecfa018d2db0755cdc503fcf7c8a90bc47b3a4286a800dd, 0.9118175586781964,0.07341545258265263,0.00012636372583118438,0.011081496414223022,0.00018715377320868747,0.00022544663543748946,4.860448628050031e-05,2.1489012109557455e-11,0.003096920214696136,1.0034679851386479e-06
